WARNING 2025-03-10 20:03:07,921 basehttp 63757 6179352576 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:07,922 log 63757 6246658048 Not Found: /static/admin/js/nav_sidebar.js
WARNING 2025-03-10 20:03:07,922 basehttp 63757 6196178944 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:07,922 basehttp 63757 6162526208 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:07,922 basehttp 63757 6213005312 "GET /static/admin/css/login.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:07,923 basehttp 63757 6229831680 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
INFO 2025-03-10 20:03:07,923 basehttp 63757 6162526208 - Broken pipe from ('127.0.0.1', 51387)
INFO 2025-03-10 20:03:07,924 basehttp 63757 6213005312 - Broken pipe from ('127.0.0.1', 51390)
WARNING 2025-03-10 20:03:07,924 basehttp 63757 6246658048 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
INFO 2025-03-10 20:03:34,422 basehttp 63757 6162526208 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-03-10 20:03:34,434 basehttp 63757 6162526208 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4158
WARNING 2025-03-10 20:03:34,448 log 63757 6162526208 Not Found: /static/admin/css/base.css
WARNING 2025-03-10 20:03:34,476 basehttp 63757 6162526208 "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:34,478 log 63757 6196178944 Not Found: /static/admin/css/nav_sidebar.css
WARNING 2025-03-10 20:03:34,480 basehttp 63757 6196178944 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:34,484 log 63757 6179352576 Not Found: /static/admin/css/dark_mode.css
WARNING 2025-03-10 20:03:34,484 basehttp 63757 6179352576 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:34,538 log 63757 6213005312 Not Found: /static/admin/css/login.css
WARNING 2025-03-10 20:03:34,538 basehttp 63757 6213005312 "GET /static/admin/css/login.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:34,542 log 63757 6229831680 Not Found: /static/admin/css/responsive.css
WARNING 2025-03-10 20:03:34,542 basehttp 63757 6229831680 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:34,547 log 63757 6246658048 Not Found: /static/admin/js/theme.js
WARNING 2025-03-10 20:03:34,547 basehttp 63757 6246658048 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:34,722 log 63757 6162526208 Not Found: /static/admin/js/nav_sidebar.js
WARNING 2025-03-10 20:03:34,723 basehttp 63757 6162526208 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
INFO 2025-03-10 20:03:37,792 basehttp 63757 6162526208 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4319
WARNING 2025-03-10 20:03:37,811 log 63757 6162526208 Not Found: /static/admin/css/base.css
WARNING 2025-03-10 20:03:37,811 log 63757 6246658048 Not Found: /static/admin/css/dark_mode.css
WARNING 2025-03-10 20:03:37,812 log 63757 6229831680 Not Found: /static/admin/css/nav_sidebar.css
WARNING 2025-03-10 20:03:37,812 log 63757 6196178944 Not Found: /static/admin/js/theme.js
WARNING 2025-03-10 20:03:37,813 log 63757 6213005312 Not Found: /static/admin/css/login.css
WARNING 2025-03-10 20:03:37,813 log 63757 6179352576 Not Found: /static/admin/css/responsive.css
WARNING 2025-03-10 20:03:37,813 basehttp 63757 6162526208 "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:37,813 basehttp 63757 6246658048 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:37,813 basehttp 63757 6229831680 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:37,814 basehttp 63757 6213005312 "GET /static/admin/css/login.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:37,814 basehttp 63757 6196178944 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:37,815 basehttp 63757 6179352576 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:37,817 log 63757 6213005312 Not Found: /static/admin/js/nav_sidebar.js
WARNING 2025-03-10 20:03:37,818 basehttp 63757 6213005312 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
INFO 2025-03-10 20:03:46,835 basehttp 63757 6162526208 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-03-10 20:03:46,862 basehttp 63757 6162526208 "GET /admin/ HTTP/1.1" 200 14330
WARNING 2025-03-10 20:03:46,877 log 63757 6162526208 Not Found: /static/admin/css/base.css
WARNING 2025-03-10 20:03:46,877 log 63757 6179352576 Not Found: /static/admin/css/dark_mode.css
WARNING 2025-03-10 20:03:46,878 log 63757 6196178944 Not Found: /static/admin/css/nav_sidebar.css
WARNING 2025-03-10 20:03:46,879 basehttp 63757 6162526208 "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:46,879 log 63757 6213005312 Not Found: /static/admin/css/responsive.css
WARNING 2025-03-10 20:03:46,880 basehttp 63757 6179352576 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:46,880 basehttp 63757 6196178944 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:46,881 log 63757 6162526208 Not Found: /static/admin/js/nav_sidebar.js
WARNING 2025-03-10 20:03:46,881 log 63757 6229831680 Not Found: /static/admin/js/theme.js
WARNING 2025-03-10 20:03:46,882 log 63757 6246658048 Not Found: /static/admin/css/dashboard.css
WARNING 2025-03-10 20:03:46,882 basehttp 63757 6213005312 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:46,883 basehttp 63757 6162526208 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:46,883 basehttp 63757 6229831680 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:46,884 basehttp 63757 6246658048 "GET /static/admin/css/dashboard.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:55,066 log 63757 6263484416 Not Found: /static/admin/css/base.css
WARNING 2025-03-10 20:03:55,068 log 63757 6280310784 Not Found: /static/admin/css/dark_mode.css
WARNING 2025-03-10 20:03:55,068 basehttp 63757 6263484416 "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:55,070 log 63757 6297137152 Not Found: /static/admin/css/nav_sidebar.css
WARNING 2025-03-10 20:03:55,071 log 63757 6313963520 Not Found: /static/admin/css/dashboard.css
WARNING 2025-03-10 20:03:55,071 basehttp 63757 6313963520 "GET /static/admin/css/dashboard.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:03:55,071 basehttp 63757 6280310784 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
INFO 2025-03-10 20:03:55,072 basehttp 63757 6280310784 - Broken pipe from ('127.0.0.1', 51438)
WARNING 2025-03-10 20:03:55,073 log 63757 6330789888 Not Found: /static/admin/css/responsive.css
WARNING 2025-03-10 20:03:55,073 basehttp 63757 6297137152 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
INFO 2025-03-10 20:03:55,073 basehttp 63757 6297137152 - Broken pipe from ('127.0.0.1', 51439)
WARNING 2025-03-10 20:03:55,073 basehttp 63757 6330789888 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
INFO 2025-03-10 20:04:05,800 basehttp 63757 6162526208 "GET /admin/ HTTP/1.1" 200 14330
WARNING 2025-03-10 20:04:05,815 log 63757 6162526208 Not Found: /static/admin/css/base.css
WARNING 2025-03-10 20:04:05,816 log 63757 6179352576 Not Found: /static/admin/css/dark_mode.css
WARNING 2025-03-10 20:04:05,816 log 63757 6196178944 Not Found: /static/admin/css/nav_sidebar.css
WARNING 2025-03-10 20:04:05,816 basehttp 63757 6162526208 "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:04:05,816 basehttp 63757 6179352576 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:04:05,818 log 63757 6213005312 Not Found: /static/admin/css/dashboard.css
WARNING 2025-03-10 20:04:05,820 log 63757 6229831680 Not Found: /static/admin/css/responsive.css
WARNING 2025-03-10 20:04:05,821 log 63757 6246658048 Not Found: /static/admin/js/theme.js
WARNING 2025-03-10 20:04:05,821 basehttp 63757 6196178944 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:04:05,823 log 63757 6179352576 Not Found: /static/admin/js/nav_sidebar.js
WARNING 2025-03-10 20:04:05,825 basehttp 63757 6213005312 "GET /static/admin/css/dashboard.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:04:05,825 basehttp 63757 6229831680 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:04:05,825 basehttp 63757 6246658048 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2025-03-10 20:04:05,828 basehttp 63757 6179352576 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
INFO 2025-03-10 20:05:17,758 autoreload 66207 8173589248 Watching for file changes with StatReloader
INFO 2025-03-10 20:05:23,891 basehttp 66207 6135803904 "GET /admin/ HTTP/1.1" 200 14330
WARNING 2025-03-10 20:05:23,907 log 66207 6135803904 Not Found: /static/admin/css/base.css
WARNING 2025-03-10 20:05:23,907 log 66207 6152630272 Not Found: /static/admin/css/dark_mode.css
WARNING 2025-03-10 20:05:23,908 log 66207 6169456640 Not Found: /static/admin/css/nav_sidebar.css
WARNING 2025-03-10 20:05:23,910 log 66207 6203109376 Not Found: /static/admin/css/responsive.css
WARNING 2025-03-10 20:05:23,911 basehttp 66207 6135803904 "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:05:23,912 basehttp 66207 6152630272 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:05:23,915 log 66207 6219935744 Not Found: /static/admin/js/theme.js
WARNING 2025-03-10 20:05:23,915 log 66207 6186283008 Not Found: /static/admin/css/dashboard.css
WARNING 2025-03-10 20:05:23,917 log 66207 6152630272 Not Found: /static/admin/js/nav_sidebar.js
WARNING 2025-03-10 20:05:23,917 basehttp 66207 6203109376 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:05:23,917 basehttp 66207 6169456640 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:05:23,917 basehttp 66207 6186283008 "GET /static/admin/css/dashboard.css HTTP/1.1" 404 179
WARNING 2025-03-10 20:05:23,918 basehttp 66207 6219935744 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2025-03-10 20:05:23,918 basehttp 66207 6152630272 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
INFO 2025-03-10 20:05:23,920 basehttp 66207 6203109376 - Broken pipe from ('127.0.0.1', 51811)
INFO 2025-03-10 20:05:23,922 basehttp 66207 6169456640 - Broken pipe from ('127.0.0.1', 51809)
INFO 2025-03-10 20:05:50,265 autoreload 66207 8173589248 /Users/webknottechnologies/Documents/AI/WebTrack-Cursor/backend/core/settings.py changed, reloading.
INFO 2025-03-10 20:05:50,119 autoreload 61877 8173589248 /Users/webknottechnologies/Documents/AI/WebTrack-Cursor/backend/core/settings.py changed, reloading.
INFO 2025-03-10 20:05:58,580 autoreload 66811 8173589248 Watching for file changes with StatReloader
INFO 2025-03-10 20:05:59,205 autoreload 66810 8173589248 Watching for file changes with StatReloader
INFO 2025-03-10 20:06:18,452 basehttp 66811 6341865472 "GET /admin/ HTTP/1.1" 200 14330
INFO 2025-03-10 20:06:18,482 basehttp 66811 6358691840 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2682
INFO 2025-03-10 20:06:18,483 basehttp 66811 6392344576 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-03-10 20:06:18,483 basehttp 66811 6375518208 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2025-03-10 20:06:18,485 basehttp 66811 6425997312 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-03-10 20:06:18,485 basehttp 66811 6341865472 "GET /static/admin/css/base.css HTTP/1.1" 200 21544
INFO 2025-03-10 20:06:18,485 basehttp 66811 6358691840 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-03-10 20:06:18,486 basehttp 66811 6409170944 "GET /static/admin/css/responsive.css HTTP/1.1" 200 17905
INFO 2025-03-10 20:06:18,493 basehttp 66811 6409170944 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-03-10 20:06:18,494 basehttp 66811 6358691840 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-03-10 20:06:44,203 basehttp 66811 6341865472 "GET /admin/projects/projectmember/ HTTP/1.1" 200 15883
INFO 2025-03-10 20:06:44,227 basehttp 66811 6358691840 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6811
INFO 2025-03-10 20:06:44,229 basehttp 66811 6392344576 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-03-10 20:06:44,231 basehttp 66811 6409170944 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-03-10 20:06:44,232 basehttp 66811 6358691840 "GET /static/admin/js/actions.js HTTP/1.1" 200 8067
INFO 2025-03-10 20:06:44,233 basehttp 66811 6425997312 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9042
INFO 2025-03-10 20:06:44,236 basehttp 66811 6392344576 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-03-10 20:06:44,239 basehttp 66811 6409170944 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-03-10 20:06:44,241 basehttp 66811 6425997312 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-03-10 20:06:44,248 basehttp 66811 6375518208 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-03-10 20:06:44,250 basehttp 66811 6358691840 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-03-10 20:06:44,251 basehttp 66811 6341865472 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-03-10 20:06:44,253 basehttp 66811 6341865472 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-03-10 20:06:44,272 basehttp 66811 6358691840 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-03-10 20:06:44,272 basehttp 66811 6341865472 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-03-10 20:06:50,406 basehttp 66811 6341865472 "GET /admin/ HTTP/1.1" 200 14330
INFO 2025-03-10 20:12:38,742 autoreload 66811 8173589248 /Users/webknottechnologies/Documents/AI/WebTrack-Cursor/backend/webtrack_notifications/models.py changed, reloading.
INFO 2025-03-10 20:12:55,907 autoreload 73178 8173589248 Watching for file changes with StatReloader
INFO 2025-03-10 20:12:58,833 autoreload 73178 8173589248 /Users/webknottechnologies/Documents/AI/WebTrack-Cursor/backend/webtrack_analytics/models.py changed, reloading.
INFO 2025-03-10 20:12:59,850 autoreload 73600 8173589248 Watching for file changes with StatReloader
INFO 2025-03-10 20:16:30,403 basehttp 73600 6163787776 "GET /admin/performance/goal/ HTTP/1.1" 200 16730
INFO 2025-03-10 20:16:30,461 basehttp 73600 6180614144 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,465 basehttp 73600 6180614144 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,465 basehttp 73600 6197440512 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,466 basehttp 73600 6214266880 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,466 basehttp 73600 6231093248 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,467 basehttp 73600 6247919616 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,467 basehttp 73600 6180614144 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,468 basehttp 73600 6197440512 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,469 basehttp 73600 6231093248 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,469 basehttp 73600 6214266880 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,470 basehttp 73600 6197440512 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,471 basehttp 73600 6247919616 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,471 basehttp 73600 6180614144 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,473 basehttp 73600 6214266880 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,481 basehttp 73600 6214266880 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,482 basehttp 73600 6214266880 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,483 basehttp 73600 6214266880 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,491 basehttp 73600 6163787776 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-03-10 20:16:30,525 basehttp 73600 6163787776 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,525 basehttp 73600 6163787776 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-03-10 20:16:30,526 basehttp 73600 6163787776 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
INFO 2025-03-10 20:16:32,362 basehttp 73600 6163787776 "GET /admin/leave/leavepolicy/ HTTP/1.1" 200 25564
INFO 2025-03-10 20:16:32,466 basehttp 73600 6214266880 "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
INFO 2025-03-10 20:16:32,473 basehttp 73600 6247919616 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-03-10 20:16:32,499 basehttp 73600 6163787776 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
